"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT13","WT14","WT16","WT18","WT22"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-11","1.4",,"0.3","0.0","0.0",,"8.3","4.4","  130","  130","3.6","5.4","    1",,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-12","5.6",,"1.0","0.0","0.0",,"11.1","7.2","  200","  220","11.2","15.6","    1",,,,,,"    1","    1","    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-13","4.1",,"2.3","0.0","0.0",,"9.4","7.2","  110","  100","13.0","17.0","    1",,,,,,"    1","    1","    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-14","2.2",,"1.0","0.0","0.0",,"9.4","5.6","  150","  150","7.6","17.9",,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-15","2.4",,"0.0","0.0","0.0",,"13.3","5.0","  350","  360","4.0","5.8",,"    1",,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-16","5.6",,"0.0","0.0","0.0",,"11.1","3.9","  210","  200","10.7","14.8","    1",,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-17","3.4",,"0.0","0.0","0.0",,"9.4","4.4","  200","  200","6.7","8.0",,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-18","1.9",,"0.0","0.0","0.0",,"7.8","3.9","  210","  210","4.5","6.7",,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-19","3.4",,"0.0","0.0","0.0",,"10.6","1.7","  350","  350","7.6","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-20","2.1",,"1.5","0.0","0.0",,"7.8","1.1","  200","  200","6.3","7.6",,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-21","6.2",,"0.5","0.0","0.0",,"6.7","3.9","  210","  210","10.7","13.9","    1",,,,,,"    1","    1","    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-22","8.1",,"9.4","0.0","0.0",,"7.8","3.9","  220","  210","13.4","17.9","    1",,,,,,"    1","    1","    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-23","4.6",,"0.3","0.0","0.0",,"10.0","3.9","  220","  220","9.8","13.4",,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-24","5.5",,"0.0","0.0","0.0",,"8.9","5.0","  180","  180","11.6","15.6",,,,,,,,"    1","    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-25","7.1",,"2.3","0.0","0.0",,"10.6","3.3","  220","  240","13.0","17.4",,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-26","3.8",,"0.5","0.0","0.0",,"8.9","3.9","  190","  200","6.7","8.9",,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-27","1.8",,"4.6","0.0","0.0",,"10.0","4.4","  210","  200","7.6","9.4","    1",,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-28","3.8",,"8.1","0.0","0.0",,"11.7","6.7","  200","  140","6.7","8.9","    1",,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-01","5.4",,"4.1","0.0","0.0",,"15.0","11.1","  200","  190","8.9","13.0","    1",,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-02","4.5",,"0.8","0.0","0.0",,"13.9","5.0","  200","  210","8.0","10.7",,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-03","2.8",,"0.0","0.0","0.0",,"11.1","2.2","   20","   30","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-04","3.9",,"0.0","0.0","0.0",,"13.3","0.0","   80","  120","7.2","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-05","2.4",,"0.0","0.0","0.0",,"9.4","6.1","   10","  120","6.3","8.9",,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-06","4.1",,"11.9","0.0","0.0",,"7.2","5.0","   20","   20","8.0","9.8","    1",,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-07","2.5",,"7.4","0.0","0.0",,"12.2","5.0","  210","  200","5.8","6.7","    1","    1",,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-08","2.6",,"0.0","0.0","0.0",,"11.7","2.2","  350","  350","6.7","8.0","    1","    1",,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-09","1.3",,"0.0","0.0","0.0",,"12.8","1.1","  210","  210","4.5","6.3","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-10","1.6",,"0.8","0.0","0.0",,"7.8","3.9","  140","  130","3.6","4.5",,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-11","1.1",,"1.3","0.0","0.0",,"10.6","6.1","  150","  170","4.5","5.4","    1",,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-12","5.7",,"2.0","0.0","0.0",,"12.8","10.0","  190","  180","9.4","12.5",,,,,,,"    1","    1","    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-13","3.7",,"2.3","0.0","0.0",,"11.7","9.4","  190","  190","9.4","11.2","    1",,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-14","3.0",,"2.8","0.0","0.0",,"11.7","9.4","  220","  220","6.3","7.6","    1",,,,,,"    1","    1","    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-15","4.3",,"0.0","0.0","0.0",,"14.4","8.9","  220","  250","7.2","9.4","    1",,,,,,"    1","    1","    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-16","6.4",,"4.3","0.0","0.0",,"10.6","4.4","  220","  220","12.5","16.5","    1",,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-17","6.1",,"0.0","0.0","0.0",,"8.9","3.9","  210","  230","10.7","13.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-18","5.9",,"0.0","0.0","0.0",,"11.7","3.9","  200","  190","10.7","14.8",,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-19","3.4",,"11.7","0.0","0.0",,"12.8","1.7","   90","  100","7.6","10.3","    1",,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-20","7.6",,"9.9","0.0","0.0",,"11.1","4.4","  210","  200","13.9","19.7","    1",,,,,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-21","4.9",,"8.1","0.0","0.0",,"10.0","2.2","   30","  210","11.2","14.3",,,,"    1",,,"    1",,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-22","2.2",,"0.0","0.0","0.0",,"9.4","0.6","  170","   30","5.4","6.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-23","2.6",,"0.0","0.0","0.0",,"10.0","1.1","   20","  260","4.0","6.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-24","2.1",,"0.0","0.0","0.0",,"12.2","0.6","   50","  270","4.0","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-25","2.8",,"0.0","0.0","0.0",,"16.7","4.4","   20","   20","6.3","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-26","1.7",,"0.0","0.0","0.0",,"16.7","6.1","   10","   10","4.5","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-27","1.6",,"0.3","0.0","0.0",,"13.3","7.2","   20","   60","4.5","5.8",,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-28","1.3",,"2.0","0.0","0.0",,"16.1","8.3","  200","  210","4.5","5.8","    1",,,,,,"    1","    1","    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-29","2.5",,"0.0","0.0","0.0",,"18.3","7.8","   10","  300","4.5","6.3",,,,,,,,,"    1",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-30","4.4",,"0.0","0.0","0.0",,"20.0","5.6","   20","   30","8.0","10.3","    1",,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-31","2.9",,"0.0","0.0","0.0",,"20.6","6.7","   10","   20","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-01","3.6",,"0.0","0.0","0.0","12.8","17.2","8.3","  210","  210","7.6","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-02","2.2",,"0.0","0.0","0.0","11.5","13.9","8.9","  200","  190","4.5","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-03","1.6",,"0.0","0.0","0.0","11.7","16.7","7.8","  350","  210","4.0","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-04","3.0",,"8.4","0.0","0.0","12.0","14.4","10.0","  190","  190","8.1","12.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-05","5.6",,"18.5","0.0","0.0","12.2","13.9","10.0","  110","  310","13.0","18.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-06","5.0",,"12.7","0.0","0.0","9.8","12.2","7.2","  180","  180","9.8","12.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-07","3.9",,"39.1","0.0","0.0","7.2","8.3","5.0","   10","   80","8.9","16.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-08","3.1",,"0.8","0.0","0.0","7.7","13.3","6.1","  230","  200","5.8","7.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-09","2.4",,"0.0","0.0","0.0","9.1","12.2","6.1","  220","  200","4.0","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-10","6.4",,"9.4","0.0","0.0","11.7","15.0","8.9","  210","  210","11.2","14.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-11","3.8",,"1.5","0.0","0.0","9.2","12.2","6.7","   20","  190","6.7","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-12","4.6",,"9.7","0.0","0.0","7.6","7.8","4.4","  210","  200","13.0","17.0","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-13","5.7",,"9.4","0.0","0.0","6.2","10.6","3.3","  200","  200","11.2","15.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-14","2.3",,"5.8","0.0","0.0","6.9","12.8","4.4","   10","  340","5.8","7.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-15","2.4",,"0.0","0.0","0.0","7.9","13.9","4.4","   20","   10","15.7","20.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-16","2.6",,"0.3","0.0","0.0","7.9","13.9","3.3","   20","   20","12.5","15.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-17","3.3",,"0.0","0.0","0.0","9.3","15.0","3.9","  230","  210","6.7","8.9",,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-18","4.0",,"5.3","0.0","0.0","9.2","11.7","6.7","  190","  190","7.2","9.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-19","4.9",,"20.6","0.0","0.0","10.4","13.3","9.4","  180","  180","7.6","9.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-20","5.8",,"0.0","0.0","0.0","10.4","13.9","8.3","  230","  240","9.8","12.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-21","4.1",,"3.3","0.0","0.0","9.3","12.2","6.7","  350","  350","7.6","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-22","4.3",,"0.0","0.0","0.0","9.3","16.1","5.0","  340","  360","7.6","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-23","2.8",,"0.0","0.0","0.0","10.7","17.8","3.9","  350","  350","8.9","10.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-24","3.0",,"0.0","0.0","0.0","12.8","21.1","6.1","  320","  330","5.8","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-25","1.1",,"0.0","0.0","0.0","14.7","21.7","6.7","  270","  270","3.6","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-26","2.2",,"0.0","0.0","0.0","13.9","20.6","8.3","  210","  210","6.3","7.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-27","5.9",,"0.0","0.0","0.0","13.8","13.9","10.6","  210","  210","10.3","12.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-28","5.2",,"1.0","0.0","0.0","11.7","15.0","9.4","  220","  220","9.8","13.0",,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-29","4.2",,"3.8","0.0","0.0","10.0","13.9","6.7","  210","  210","10.3","13.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-30","2.4",,"0.0","0.0","0.0","8.3","12.8","4.4","   20","  190","5.4","11.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-01","3.1",,"0.0","0.0","0.0","9.8","18.3","3.3","  350","  310","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-02","4.0",,"0.0","0.0","0.0","13.5","20.6","6.7","  350","  350","9.4","10.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-03","4.9",,"0.0","0.0","0.0","14.4","21.7","9.4","   20","   40","8.1","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-04","6.5",,"0.0","0.0","0.0","17.6","25.0","11.1","  360","  360","12.5","15.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-05","5.3",,"0.0","0.0","0.0","20.3","28.9","11.7","  360","   10","8.9","10.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-06","2.0",,"0.0","0.0","0.0","21.9","30.6","12.2","  330","  330","6.7","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-07","3.3",,"0.0","0.0","0.0","17.1","20.6","11.1","  200","  190","5.8","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-08","1.9",,"0.0","0.0","0.0","13.9","19.4","11.1","  220","  260","4.5","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-09","1.3",,"0.0","0.0","0.0","13.7","22.8","10.0","  360","   10","4.5","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-10","1.0",,"0.0","0.0","0.0","17.4","26.1","9.4","  280","  290","3.6","4.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-11","2.6",,"0.0","0.0","0.0","18.3","27.2","12.2","  220","  210","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-12","3.9",,"6.6","0.0","0.0","19.2","21.7","13.9","  240","  230","6.7","8.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-13","5.0",,"3.3","0.0","0.0","15.2","18.9","9.4","  250","  230","12.5","17.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-14","2.4",,"0.0","0.0","0.0","11.8","18.3","7.8","  220","  200","5.4","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-15","2.3",,"1.0","0.0","0.0","13.6","17.2","8.9","  210","  240","6.7","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-16","2.7",,"0.0","0.0","0.0","14.4","21.7","12.2","  220","  260","7.6","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-17","3.7",,"0.5","0.0","0.0","14.7","17.2","11.7","  200","  200","7.6","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-18","2.9",,"0.0","0.0","0.0","13.3","16.7","11.1","  220","  220","6.7","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-19","2.3",,"0.0","0.0","0.0","14.1","18.3","10.6","   40","   40","6.7","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-20","1.8",,"0.0","0.0","0.0","13.2","19.4","9.4","   30","   30","5.8","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-21","4.8",,"13.7","0.0","0.0","12.5","15.6","8.3","  210","  230","8.9","11.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-22","3.0",,"13.7","0.0","0.0","9.7","11.1","7.2","  210","  240","6.7","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-23","1.9",,"4.1","0.0","0.0","9.4","12.2","6.7","  190","  180","7.2","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-24","2.7",,"0.3","0.0","0.0","11.3","16.7","8.9","  200","  200","6.3","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-25","2.7",,"0.0","0.0","0.0","12.9","17.8","10.0","  250","  190","5.4","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-26","2.2",,"1.5","0.0","0.0","13.3","18.3","10.6","  240","  220","5.4","6.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-27","3.1",,"9.7","0.0","0.0","13.7","16.7","11.1","  140","  130","6.3","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-28","2.8",,"0.5","0.0","0.0","13.4","17.2","11.7","  260","  260","7.2","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-29","4.0",,"5.6","0.0","0.0","12.6","16.1","9.4","  220","  220","9.4","12.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-30","5.3",,"0.0","0.0","0.0","12.9","16.7","9.4","  220","  220","9.4","11.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-31","2.5",,"0.0","0.0","0.0","13.7","19.4","11.1","  360","  240","4.5","6.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-01","2.5",,"0.0","0.0","0.0","15.8","22.8","12.2","  340","  350","7.2","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-02","3.1",,"1.0","0.0","0.0","16.3","20.6","12.2","  330","  340","6.7","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-03","2.9",,"0.0","0.0","0.0","15.3","22.2","11.1","  360","  250","4.5","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-04","3.4",,"0.0","0.0","0.0","18.1","26.1","12.2","   30","   30","7.2","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-05","3.1",,"0.0","0.0","0.0","20.2","26.7","14.4","   30","   30","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-06","2.5",,"0.0","0.0","0.0","19.4","26.7","12.2","   10","   40","6.7","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-07","3.2",,"0.0","0.0","0.0","18.2","21.7","13.3","  220","  240","7.6","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-08","3.1",,"0.0","0.0","0.0","16.0","20.6","12.8","   30","   30","7.2","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-09","3.7",,"0.0","0.0","0.0","16.0","20.6","11.1","   10","   20","7.2","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-10","3.2",,"0.0","0.0","0.0","15.4","21.7","11.7","  240","  240","6.7","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-11","5.7",,"0.0","0.0","0.0","15.4","20.0","10.0","  210","  220","9.8","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-12","4.2",,"0.3","0.0","0.0","14.9","20.6","11.7","  210","  210","7.6","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-13","2.6",,"0.0","0.0","0.0","14.8","21.1","11.7","  210","  200","6.7","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-14","3.7",,"0.0","0.0","0.0","15.1","20.0","12.2","  200","  210","7.2","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-15","2.9",,"0.0","0.0","0.0","16.7","25.6","10.0","  300","  300","6.3","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-16","3.4",,"0.0","0.0","0.0","18.4","23.9","12.8","  240","  200","6.3","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-17","3.0",,"0.0","0.0","0.0","18.3","25.6","13.9","  220","  250","9.4","10.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-18","3.4",,"0.3","0.0","0.0","17.7","23.3","13.3","  230","  230","8.1","10.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-19","3.7",,"0.0","0.0","0.0","16.3","20.0","12.8","  230","  200","6.7","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-20","5.0",,"3.0","0.0","0.0","15.4","17.2","12.8","  210","  210","8.9","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-21","1.5",,"0.3","0.0","0.0","14.4","20.6","12.2","   50","  280","4.5","6.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-22","1.7",,"0.0","0.0","0.0","17.4","25.6","11.7","  280","  250","4.5","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-23","2.1",,"7.9","0.0","0.0","19.6","22.2","15.0","  200","  220","5.4","8.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-24","3.7",,"4.8","0.0","0.0","17.2","21.1","13.9","  220","  220","7.2","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-25","2.8",,"9.9","0.0","0.0","17.6","23.3","14.4","  200","  200","13.4","17.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-06-26","2.3",,"2.0","0.0","0.0","17.3","22.2","15.0","  260","  260","6.7","10.3","    1",,,,,,,,,,
